"Border Guard Post","Border crossing","Type of border crossing","Border Guard Unit","Date","Direction to / from Poland","Citizenship (code)","UE / Schengen","Number of persons (checked-in)","Number of people (evacuated)"
"Dorohusk","Dorohusk-Jagodzin","road","Nadbuzanski","2022-03-07","arrival in Poland","VN","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","road","Nadbuzanski","2022-03-07","arrival in Poland","IT","UE","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","AU","0","0","2"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","AT","UE","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","10"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","BP","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","BY","0","0","4"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","GE","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","IN","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","IR","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","IE","UE","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","IL","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","KH","0","0","2"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","MD","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","NN","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","PL","UE","0","3"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","PT","UE","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","2"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","6"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","US","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","US","0","0","2"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","TJ","0","0","3"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","TT","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","TM","0","0","3"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","7"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","1"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","2"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","1297"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","1488"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","3"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","49"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","866"
"Dorohusk","Dorohusk-Jagodzin","railway","Nadbuzanski","2022-03-07","arrival in Poland","UZ","0","0","4"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AF","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AF","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AM","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AM","0","0","21"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AM","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AU","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","25"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","BE","UE","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","BY","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","BY","0","0","11"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","BR","0","0","7"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","BR","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","BR","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","CN","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","DK","UE","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","EG","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","EE","UE","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","FI","UE","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","FR","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","GH","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","GE","0","0","19"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","GE","0","0","40"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","ES","UE","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","IN","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","IQ","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","IR","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","IE","UE","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","JP","0","0","4"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","YE","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","JO","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","CA","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","KZ","0","0","8"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","KG","0","0","16"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","LB","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","LT","UE","0","40"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","LV","UE","0","33"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","MK","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","MA","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","MD","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","MD","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","MN","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","MN","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","NP","0","0","6"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","DE","UE","0","23"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","NN","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","NN","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","NN","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","NG","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","PK","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","PK","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","PS","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","PL","UE","0","104"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","45"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","RS","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","US","0","0","8"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","US","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","SD","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","SY","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","CH","Schengen","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","SE","UE","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","TJ","0","0","6"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","TJ","0","0","3"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","TN","0","0","4"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","TN","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","TR","0","0","5"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","TM","0","0","16"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","50"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","8"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","3280"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","4070"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","16"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","1514"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","UZ","0","0","18"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","HU","UE","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","GB","0","0","62"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","GB","0","0","1"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","VN","0","0","17"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","VN","0","0","2"
"Hrebenne","Hrebenne-Rawa Ruska","road","Nadbuzanski","2022-03-07","arrival in Poland","IT","UE","0","4"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","AF","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","AM","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","13"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","BY","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","BY","0","0","2"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","DK","UE","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","GE","0","0","7"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","NL","UE","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","IR","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","IL","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","CA","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","MA","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","MD","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","DE","UE","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","NG","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","10"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","US","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","US","0","0","6"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","TJ","0","0","2"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","TG","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","TN","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","TM","0","0","5"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","TM","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","57"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","1349"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","8"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","UA","0","0","568"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","UZ","0","0","3"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","GB","0","0","1"
"Hrubieszow","Hrubieszow-Wlodzimierz Wolynski","railway","Nadbuzanski","2022-03-07","arrival in Poland","VN","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","AM","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","AM","0","0","7"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","AZ","0","0","5"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","BY","0","0","8"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","BY","0","0","10"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","CZ","UE","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","DK","UE","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","EG","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","FR","0","0","2"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","GR","UE","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","GE","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","GE","0","0","2"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","GE","0","0","10"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","GE","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","NL","UE","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","IR","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","IE","UE","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","IL","0","0","4"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","IL","0","0","20"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","IL","0","0","12"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","JO","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","KZ","0","0","3"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","LB","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","LY","0","0","8"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","LT","UE","0","7"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","MA","0","0","2"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","MD","0","0","4"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","MD","0","0","2"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","DE","UE","0","7"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","NN","0","0","2"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","NG","0","0","3"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","NO","Schengen","0","2"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","PS","0","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","PL","UE","0","70"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","PT","UE","0","1"
"Hrubieszow","Zosin-Ustilug","road","Nadbuzanski","2022-03-07","arrival in Poland","RU","0","0","1"
